damage_id,report_key,event_order,source,target,skill,sample_type,damage,base_common,z_b160,off_force,setup_force,current_force,target_command,target_eff_command,source_hp,target_damage_taken_pct,pierce_pct,total_multiplier,current_trigger,raw_text
2399,battle_20260621_021231,204,黄忠,吕布,普通攻击,normal_attack,337.0,262.86533748067757,116695.59675209205,288.5,302.92,270.22,338.02,283.93679999999995,15751.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力337(3952)
2411,battle_20260621_021231,277,黄盖,吕布,普通攻击,normal_attack,243.0,198.45535581391502,101779.81378272446,226.0,237.3,204.6,352.86,352.86,15741.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力243(1726)
2412,battle_20260621_021231,287,黄忠,吕布,普通攻击,normal_attack,494.0,256.885216054312,117243.02913170654,288.5,302.92,270.22,352.86,296.4024,15545.0,-5.0,16.0,1.923037875,会心,[吕布]损失了兵力494(1232)
2413,battle_20260621_021231,296,黄忠,吕布,摧坚克难,physical_skill,359.0,254.56880538322963,116185.81374203892,288.5,302.92,270.22,352.86,296.4024,15545.0,-5.0,16.0,1.4102277750000003,,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力359(873)"
2418,battle_20260621_021255,72,吕布,黄忠,普通攻击,normal_attack,316.0,323.99232363757255,132632.7375275131,265.0,285.0,285.0,249.37,249.37,9305.0,-9.75,0.0,0.97533175,,[黄忠]损失了兵力316(15684)
2421,battle_20260621_021255,91,黄盖,吕布,普通攻击,normal_attack,358.0,226.65429501421173,104469.49765795047,226.0,237.3,237.3,300.92,300.92,15890.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力358(7779)
2422,battle_20260621_021255,101,黄忠,吕布,普通攻击,normal_attack,741.0,308.21775128664916,127223.90420829378,288.5,302.92,302.92,300.92,252.77280000000002,15684.0,-5.0,16.0,2.4041444625000006,会心,[吕布]损失了兵力741(7038)
2423,battle_20260621_021255,109,黄忠,吕布,定军扬威,physical_skill,906.0,314.0410286388936,129627.59470615629,288.5,302.92,302.92,300.92,252.77280000000002,15684.0,-5.0,16.0,2.8849733550000005,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力906(6132)"
2424,battle_20260621_021255,118,黄忠,吕布,摧坚克难,physical_skill,797.0,301.37350972329705,126274.65672823423,288.5,302.92,302.92,308.33,258.99719999999996,15684.0,-5.0,16.0,2.64455890875,会心,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力797(5335)"
2428,battle_20260621_021255,166,黄忠,吕布,普通攻击,normal_attack,347.0,270.6654958628935,116784.36629855771,288.5,302.92,270.22,323.18,271.4712,15713.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力347(4216)
2431,battle_20260621_021255,188,黄盖,吕布,普通攻击,normal_attack,251.0,204.9888654703402,100567.5373997489,226.0,237.3,204.6,330.6,330.6,15848.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力251(3965)
2440,battle_20260621_021255,249,黄盖,吕布,普通攻击,normal_attack,225.0,183.75495908695834,92877.10652091222,226.0,237.3,171.9,345.44,345.44,15758.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力225(2913)
2441,battle_20260621_021255,258,黄忠,吕布,普通攻击,normal_attack,322.0,251.1650999073536,114632.35439395596,288.5,302.92,270.22,352.86,296.4024,15443.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力322(2591)
2442,battle_20260621_021255,268,黄忠,吕布,定军扬威,physical_skill,583.0,252.63846315732775,115304.80091731597,288.5,302.92,270.22,352.86,296.4024,15443.0,-5.0,16.0,2.30764545,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力583(2008)"
2443,battle_20260621_021255,273,黄忠,吕布,摧坚克难,physical_skill,353.0,250.31417353838455,114243.98955693521,288.5,302.92,270.22,352.86,296.4024,15443.0,-5.0,16.0,1.4102277750000003,,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力353(1655)"
2450,battle_20260621_021329,80,吕布,黄盖,普通攻击,normal_attack,279.0,310.99085140712214,138577.52338701364,265.0,285.0,292.42,285.6,285.6,9310.0,-5.0,0.0,0.8971325,,[黄盖]损失了兵力279(15721)
2451,battle_20260621_021329,84,黄盖,吕布,普通攻击,normal_attack,350.0,221.58939456696677,102134.98374380633,226.0,237.3,237.3,300.92,300.92,15721.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力350(8960)
2453,battle_20260621_021329,94,吕布,黄月英,普通攻击,normal_attack,354.0,345.3898853213599,137223.40143817628,265.0,285.0,292.42,237.3,237.3,8960.0,-5.0,0.0,1.0249286821779076,,[黄月英]损失了兵力354(15646)
2458,battle_20260621_021329,132,吕布,黄忠,普通攻击,normal_attack,324.0,346.3503289822873,141785.43417547896,265.0,285.0,307.26,249.37,249.37,8064.0,-9.75,0.0,0.9354690118298392,,[黄忠]损失了兵力324(15676)
2459,battle_20260621_021329,141,黄忠,吕布,普通攻击,normal_attack,621.0,258.30394541026874,113060.67012185627,288.5,302.92,270.22,330.6,277.704,15676.0,-5.0,16.0,2.4041444625000006,会心,[吕布]损失了兵力621(7443)
2460,battle_20260621_021329,156,黄忠,吕布,定军扬威,physical_skill,1110.0,256.5015024202883,113870.45617965504,288.5,302.92,270.22,338.02,283.93679999999995,15676.0,-5.0,16.0,4.327460032500001,会心,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1110(6333)"
2462,battle_20260621_021329,165,吕布,黄盖,普通攻击,normal_attack,234.0,298.09851708325067,132832.69921229652,265.0,285.0,289.27,285.6,285.6,6333.0,-5.0,0.0,0.7849753909867666,,[黄盖]损失了兵力234(15210)
2465,battle_20260621_021329,189,黄盖,吕布,普通攻击,normal_attack,328.0,207.66091833704314,104960.13456427508,226.0,237.3,237.3,345.44,345.44,15587.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力328(5188)
2466,battle_20260621_021329,195,黄忠,吕布,普通攻击,normal_attack,402.0,250.81687452881167,112910.13207988534,288.5,302.92,270.22,345.44,290.1696,15746.0,-5.0,16.0,1.6027629750000003,,[吕布]损失了兵力402(4786)
2467,battle_20260621_021329,205,黄忠,吕布,定军扬威,physical_skill,730.0,253.03526590109524,115485.90264189804,288.5,302.92,270.22,352.86,296.4024,15746.0,-5.0,16.0,2.8849733550000005,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力730(4056)"
2468,battle_20260621_021329,213,黄忠,吕布,摧坚克难,physical_skill,432.0,245.0314106658676,111832.92390328758,288.5,302.92,270.22,352.86,296.4024,15746.0,-5.0,16.0,1.7630392725000001,,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力432(3624)"
2475,battle_20260621_021329,278,黄盖,吕布,普通攻击,normal_attack,254.0,207.43893159149965,106387.13045601652,226.0,237.3,237.3,352.86,352.86,15799.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力254(1389)
2477,battle_20260621_021329,292,黄忠,吕布,普通攻击,normal_attack,331.0,258.18524245134796,117836.36429937709,288.5,302.92,270.22,352.86,296.4024,15904.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力331(1058)
2478,battle_20260621_021329,299,黄忠,吕布,定军扬威,physical_skill,592.0,256.5385423484357,117084.8064203277,288.5,302.92,270.22,352.86,296.4024,15904.0,-5.0,16.0,2.30764545,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力592(466)"
2479,battle_20260621_021329,304,黄忠,吕布,摧坚克难,physical_skill,358.0,253.85970007575543,115862.17637785496,288.5,302.92,270.22,352.86,296.4024,15904.0,-5.0,16.0,1.4102277750000003,,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力358(108)"
2482,battle_20260621_030544,77,吕布,黄盖,普通攻击,normal_attack,269.0,299.844225908659,133610.58706489846,270.0,290.0,290.0,285.6,285.6,9289.0,-5.0,0.0,0.8971325,,[黄盖]损失了兵力269(15731)
2483,battle_20260621_030544,81,黄盖,吕布,普通攻击,normal_attack,363.0,229.8198577937398,104779.46956532185,226.0,237.3,237.3,295.92,295.92,15731.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力363(8926)
2485,battle_20260621_030544,91,吕布,黄忠,普通攻击,normal_attack,336.0,345.5806789808452,141470.36255438862,270.0,290.0,297.42,249.37,249.37,8926.0,-9.75,0.0,0.972276578050892,,[黄忠]损失了兵力336(15664)
2486,battle_20260621_030544,95,黄忠,吕布,普通攻击,normal_attack,499.0,311.337364153923,129141.86690642762,288.5,302.92,302.92,303.33,254.79719999999998,15664.0,-5.0,16.0,1.6027629750000003,,[吕布]损失了兵力499(8427)
2487,battle_20260621_030544,109,黄忠,吕布,定军扬威,physical_skill,862.0,298.78958795444396,125801.89004899835,288.5,302.92,302.92,310.76,261.03839999999997,15664.0,-5.0,16.0,2.8849733550000005,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力862(7565)"
2488,battle_20260621_030544,115,吕布,黄月英,普通攻击,normal_attack,312.0,324.63145371419273,128976.07656064877,270.0,290.0,278.49,237.3,237.3,7565.0,-5.0,0.0,0.9610898649232137,,[黄月英]损失了兵力312(15688)
2491,battle_20260621_030544,132,吕布,黄盖,普通攻击,normal_attack,248.0,298.442697795257,132986.06613756652,270.0,290.0,285.91,285.6,285.6,7357.0,-5.0,0.0,0.8309802914666633,,[黄盖]损失了兵力248(15205)
2492,battle_20260621_030544,140,吕布,黄忠,普通攻击,normal_attack,288.0,318.79095593000494,130503.45362906612,270.0,290.0,285.91,249.37,249.37,7357.0,-9.75,0.0,0.9034133329153619,,[黄忠]损失了兵力288(15376)
2493,battle_20260621_030544,153,黄盖,吕布,普通攻击,normal_attack,318.0,201.32979277798694,96271.88031057779,226.0,237.3,204.6,318.18,318.18,15530.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力318(7039)
2494,battle_20260621_030544,157,黄忠,吕布,普通攻击,normal_attack,638.0,265.3750679094226,113387.1237157405,288.5,302.92,270.22,318.18,267.2712,15376.0,-5.0,16.0,2.4041444625000006,会心,[吕布]损失了兵力638(6401)
2495,battle_20260621_030544,170,黄忠,吕布,定军扬威,physical_skill,750.0,259.9677389394814,112697.05470122096,288.5,302.92,270.22,325.6,273.504,15376.0,-5.0,16.0,2.8849733550000005,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力750(5651)"
2496,battle_20260621_030544,176,黄忠,吕布,摧坚克难,physical_skill,696.0,263.18188553000596,115730.76016093111,288.5,302.92,270.22,333.02,279.73679999999996,15376.0,-5.0,16.0,2.64455890875,会心,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力696(4955)"
2501,battle_20260621_030544,231,黄盖,吕布,普通攻击,normal_attack,245.0,200.0887332280213,101617.0640571829,226.0,237.3,204.6,347.86,347.86,15879.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力245(3251)
2503,battle_20260621_030544,244,黄盖,吕布,普通攻击,normal_attack,240.0,196.00528969275558,99543.24642336286,226.0,237.3,204.6,347.86,347.86,15670.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力240(3011)
2509,battle_20260621_030544,270,黄忠,吕布,普通攻击,normal_attack,333.0,259.74527412779116,117457.43634924508,288.5,302.92,270.22,347.86,292.2024,15660.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力333(2520)
2510,battle_20260621_030544,280,黄忠,吕布,定军扬威,physical_skill,596.0,258.27191087781705,116791.17795153498,288.5,302.92,270.22,347.86,292.2024,15660.0,-5.0,16.0,2.30764545,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力596(1924)"
2513,battle_20260621_030544,300,黄忠,吕布,普通攻击,normal_attack,325.0,253.5051474220184,114635.63607659054,288.5,302.92,270.22,347.86,292.2024,15451.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力325(1599)
2514,battle_20260621_030544,309,黄忠,吕布,摧坚克难,physical_skill,364.0,258.1143319206005,116719.92036889216,288.5,302.92,270.22,347.86,292.2024,15451.0,-5.0,16.0,1.4102277750000003,,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力364(1235)"
2522,battle_20260621_030606,82,黄盖,吕布,普通攻击,normal_attack,361.0,228.55363268192858,104202.17221234489,226.0,237.3,237.3,295.92,295.92,16000.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力361(8929)
2523,battle_20260621_030606,91,吕布,黄忠,普通攻击,normal_attack,336.0,345.53655276126915,141452.29860388074,270.0,290.0,304.83,249.37,249.37,8929.0,-9.75,0.0,0.9724007411515216,,[黄忠]损失了兵力336(15664)
2524,battle_20260621_030606,95,黄忠,吕布,普通攻击,normal_attack,502.0,313.2091318742872,127968.73199544678,288.5,302.92,302.92,295.92,248.5728,15664.0,-5.0,16.0,1.6027629750000003,,[吕布]损失了兵力502(8427)
2526,battle_20260621_030606,106,吕布,黄盖,普通攻击,normal_attack,287.0,328.0059506335175,146159.45160229542,270.0,290.0,312.26,285.6,285.6,8427.0,-5.0,0.0,0.8749841258845525,,[黄盖]损失了兵力287(15713)
2527,battle_20260621_030606,110,黄盖,吕布,普通攻击,normal_attack,359.0,227.28740757011732,103624.87485936789,226.0,237.3,237.3,295.92,295.92,15713.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力359(8068)
2529,battle_20260621_030606,117,吕布,黄月英,普通攻击,normal_attack,364.0,369.5844943791458,146835.9196168346,270.0,290.0,312.26,237.3,237.3,8068.0,-5.0,0.0,0.9848898033762834,,[黄月英]损失了兵力364(15636)
2532,battle_20260621_030606,135,吕布,黄盖,普通攻击,normal_attack,271.0,317.7662239512211,141596.62939266412,270.0,290.0,312.26,285.6,285.6,7877.0,-5.0,0.0,0.8528282100919575,,[黄盖]损失了兵力271(15164)
2533,battle_20260621_030606,139,黄忠,吕布,普通攻击,normal_attack,490.0,305.72206099283017,126812.65487805517,288.5,302.92,302.92,303.33,254.79719999999998,15327.0,-5.0,16.0,1.6027629750000003,,[吕布]损失了兵力490(7387)
2534,battle_20260621_030606,143,黄忠,吕布,摧坚克难,physical_skill,815.0,308.17993779734894,127832.1752945145,288.5,302.92,302.92,303.33,254.79719999999998,15327.0,-5.0,16.0,2.64455890875,会心,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力815(6572)"
2539,battle_20260621_030606,190,吕布,黄忠,普通攻击,normal_attack,292.0,369.4780149923199,151253.214997406,270.0,290.0,334.52,249.37,249.37,5174.0,-9.75,0.0,0.7903041267721156,,[黄忠]损失了兵力292(15606)
2540,battle_20260621_030606,198,黄忠,吕布,普通攻击,normal_attack,367.0,286.2658126273254,118742.2575335392,288.5,302.92,270.22,303.33,254.79719999999998,15606.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力367(4807)
2541,battle_20260621_030606,209,黄忠,吕布,定军扬威,physical_skill,651.0,282.10572815681024,117016.66614340604,288.5,302.92,270.22,303.33,254.79719999999998,15606.0,-5.0,16.0,2.30764545,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力651(4156)"
2544,battle_20260621_030606,223,黄盖,吕布,普通攻击,normal_attack,282.0,230.3062153889878,108418.9539565199,226.0,237.3,237.3,310.76,310.76,15620.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力282(3874)
2555,battle_20260621_030606,286,黄盖,吕布,普通攻击,normal_attack,271.0,221.32263961140316,107474.27379529738,226.0,237.3,237.3,325.6,325.6,15526.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力271(2132)
2556,battle_20260621_030606,298,黄忠,吕布,普通攻击,normal_attack,345.0,269.1054641864503,118335.57568386426,288.5,302.92,270.22,333.02,279.73679999999996,15322.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力345(1787)
2557,battle_20260621_030606,306,黄忠,吕布,定军扬威,physical_skill,911.0,263.18312171106413,117371.6715162346,288.5,302.92,270.22,340.44,285.9696,15322.0,-5.0,16.0,3.461468175,会心,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力911(876)"
2558,battle_20260621_030606,311,黄忠,吕布,摧坚克难,physical_skill,360.0,255.2779106907038,115437.28388132193,288.5,302.92,270.22,347.86,292.2024,15322.0,-5.0,16.0,1.4102277750000003,,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力360(516)"
2562,battle_20260621_030637,75,吕布,黄月英,普通攻击,normal_attack,357.0,347.72783722051497,138152.2697277106,270.0,290.0,297.42,237.3,237.3,9299.0,-5.0,0.0,1.026665,,[黄月英]损失了兵力357(15643)
2563,battle_20260621_030637,79,吕布,黄月英,普通攻击,normal_attack,364.0,354.54603010719177,140861.1377615873,270.0,290.0,297.42,237.3,237.3,9299.0,-5.0,0.0,1.026665,,[黄月英]损失了兵力364(15279)
2567,battle_20260621_030637,110,黄盖,吕布,普通攻击,normal_attack,359.0,227.28740757011732,103624.87485936789,226.0,237.3,237.3,295.92,295.92,15889.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力359(8031)
2568,battle_20260621_030637,122,黄忠,吕布,普通攻击,normal_attack,493.0,307.5938287131944,127589.05888751263,288.5,302.92,302.92,303.33,254.79719999999998,16000.0,-5.0,16.0,1.6027629750000003,,[吕布]损失了兵力493(7538)
2569,battle_20260621_030637,128,黄忠,吕布,定军扬威,physical_skill,1323.0,305.7220609928301,126812.65487805514,288.5,302.92,302.92,303.33,254.79719999999998,16000.0,-5.0,16.0,4.327460032500001,会心,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1323(6215)"
2570,battle_20260621_030637,137,黄忠,吕布,摧坚克难,physical_skill,801.0,302.88604929530857,127526.65757761784,288.5,302.92,302.92,310.76,261.03839999999997,16000.0,-5.0,16.0,2.64455890875,会心,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力801(5414)"
2574,battle_20260621_030637,188,黄盖,吕布,普通攻击,normal_attack,250.0,204.17217676328704,97631.0514846686,226.0,237.3,204.6,318.18,318.18,15845.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力250(4413)
2582,battle_20260621_030637,240,黄忠,吕布,普通攻击,normal_attack,337.0,262.86533748067757,117229.94941012279,288.5,302.92,270.22,340.44,285.9696,15763.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力337(3302)
2583,battle_20260621_030637,253,黄忠,吕布,定军扬威,physical_skill,591.0,256.1052002160904,115811.3861901966,288.5,302.92,270.22,347.86,292.2024,15763.0,-5.0,16.0,2.30764545,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力591(2711)"
2586,battle_20260621_030637,268,黄盖,吕布,普通攻击,normal_attack,242.0,197.63866710686187,100372.77347689087,226.0,237.3,204.6,347.86,347.86,15888.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力242(2469)
2587,battle_20260621_030637,274,黄忠,吕布,普通攻击,normal_attack,331.0,258.18524245134796,116751.98628108144,288.5,302.92,270.22,347.86,292.2024,15847.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力331(2138)
2588,battle_20260621_030637,284,黄忠,吕布,定军扬威,physical_skill,600.0,260.0052794071984,117575.01136060568,288.5,302.92,270.22,347.86,292.2024,15847.0,-5.0,16.0,2.30764545,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力600(1538)"
2589,battle_20260621_030637,286,黄忠,吕布,摧坚克难,physical_skill,359.0,254.56880538322963,115116.62475942937,288.5,302.92,270.22,347.86,292.2024,15847.0,-5.0,16.0,1.4102277750000003,,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力359(1179)"
2595,battle_20260621_030657,78,吕布,黄盖,普通攻击,normal_attack,280.0,312.1055139569685,139074.21701922515,270.0,290.0,297.42,285.6,285.6,9303.0,-5.0,0.0,0.8971325,,[黄盖]损失了兵力280(15720)
2596,battle_20260621_030657,86,吕布,黄盖,普通攻击,normal_attack,309.0,344.4307279025116,142215.44755094702,270.0,290.0,297.42,252.9,252.9,9303.0,-5.0,0.0,0.8971325,,[黄盖]损失了兵力309(15411)
2601,battle_20260621_030657,127,黄盖,吕布,普通攻击,normal_attack,292.0,184.86886632444083,87028.86751089376,226.0,237.3,171.9,310.76,310.76,15561.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力292(7150)
2602,battle_20260621_030657,137,黄忠,吕布,普通攻击,normal_attack,734.0,305.30611261052695,128545.59716375609,288.5,302.92,302.92,310.76,261.03839999999997,16000.0,-5.0,16.0,2.4041444625000006,会心,[吕布]损失了兵力734(6416)
2603,battle_20260621_030657,151,黄忠,吕布,定军扬威,physical_skill,850.0,294.6301041314123,125886.95814835349,288.5,302.92,302.92,318.18,267.2712,16000.0,-5.0,16.0,2.8849733550000005,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力850(5566)"
2604,battle_20260621_030657,157,黄忠,吕布,摧坚克难,physical_skill,777.0,293.8108118632394,125536.89815778054,288.5,302.92,302.92,318.18,267.2712,16000.0,-5.0,16.0,2.64455890875,会心,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力777(4789)"
2611,battle_20260621_030657,232,黄盖,吕布,普通攻击,normal_attack,226.0,184.57164779401148,93736.55704866667,226.0,237.3,171.9,347.86,347.86,15788.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力226(2491)
2614,battle_20260621_030657,255,黄忠,吕布,普通攻击,normal_attack,331.0,258.18524245134796,116751.98628108144,288.5,302.92,270.22,347.86,292.2024,15793.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力331(2160)
2615,battle_20260621_030657,265,黄忠,吕布,摧坚克难,physical_skill,552.0,260.9507531504972,118002.55685646238,288.5,302.92,270.22,347.86,292.2024,15793.0,-5.0,16.0,2.1153416625000006,会心,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力552(1608)"
2622,battle_20260621_030726,75,吕布,黄盖,普通攻击,normal_attack,283.0,315.4495016065074,140564.2979158597,270.0,290.0,297.42,285.6,285.6,9283.0,-5.0,0.0,0.8971325,,[黄盖]损失了兵力283(15717)
2623,battle_20260621_030726,83,吕布,黄盖,普通攻击,normal_attack,301.0,335.51342750374107,138533.49421629467,270.0,290.0,297.42,252.9,252.9,9283.0,-5.0,0.0,0.8971325,,[黄盖]损失了兵力301(15416)
2628,battle_20260621_030726,121,黄盖,吕布,普通攻击,normal_attack,300.0,189.93376677168578,88002.01215832517,226.0,237.3,171.9,303.33,303.33,15567.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力300(7091)
2629,battle_20260621_030726,130,黄忠,吕布,普通攻击,normal_attack,487.0,303.8502932724659,127932.64131896979,288.5,302.92,302.92,310.76,261.03839999999997,16000.0,-5.0,16.0,1.6027629750000003,,[吕布]损失了兵力487(6604)
2630,battle_20260621_030726,142,黄忠,吕布,定军扬威,physical_skill,1320.0,305.02881368899153,128428.84366951109,288.5,302.92,302.92,310.76,261.03839999999997,16000.0,-5.0,16.0,4.327460032500001,会心,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1320(5284)"
2631,battle_20260621_030726,153,黄忠,吕布,摧坚克难,physical_skill,517.0,293.2436095237351,125294.54893353772,288.5,302.92,302.92,318.18,267.2712,16000.0,-5.0,16.0,1.7630392725000001,,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力517(4767)"
2635,battle_20260621_030726,207,黄盖,吕布,普通攻击,normal_attack,208.0,169.87125106705483,83749.92420107937,226.0,237.3,139.19,333.02,333.02,15718.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力208(3827)
2641,battle_20260621_030726,244,黄忠,吕布,普通攻击,normal_attack,332.0,258.9652582895696,117104.71131516327,288.5,302.92,270.22,347.86,292.2024,15763.0,-5.0,16.0,1.28202525,,[吕布]损失了兵力332(3350)
2642,battle_20260621_030726,251,黄忠,吕布,定军扬威,physical_skill,598.0,259.1385951425077,117183.09465607033,288.5,302.92,270.22,347.86,292.2024,15763.0,-5.0,16.0,2.30764545,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力598(2752)"
2648,battle_20260621_030726,288,黄盖,吕布,普通攻击,normal_attack,206.0,168.23787365294854,85441.28651338644,226.0,237.3,139.19,347.86,347.86,15601.0,-5.0,0.0,1.22445675,,[吕布]损失了兵力206(2050)
2649,battle_20260621_030726,298,黄忠,吕布,普通攻击,normal_attack,494.0,256.885216054312,116164.11122427843,288.5,302.92,270.22,347.86,292.2024,15278.0,-5.0,16.0,1.923037875,会心,[吕布]损失了兵力494(1556)
2650,battle_20260621_030726,302,黄忠,吕布,定军扬威,physical_skill,589.0,255.23851595139973,115419.46948566125,288.5,302.92,270.22,347.86,292.2024,15278.0,-5.0,16.0,2.30764545,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力589(967)"
2651,battle_20260621_030726,310,黄忠,吕布,摧坚克难,physical_skill,363.0,257.40522661312633,116399.2612469996,288.5,302.92,270.22,347.86,292.2024,15278.0,-5.0,16.0,1.4102277750000003,,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力363(604)"
2655,battle_20260621_132009,77,吕布,黄忠,普通攻击,normal_attack,448.0,450.90279949746474,184586.07903027715,350.0,370.0,377.42,249.37,249.37,10210.0,-9.75,0.0,0.9935622500000001,,[黄忠]损失了兵力448(15552)
2656,battle_20260621_132009,85,黄忠,吕布,普通攻击,normal_attack,539.0,347.44214334931036,116441.75992208786,288.5,302.92,270.22,208.5,175.14,15552.0,-5.0,16.0,1.551337425,,[吕布]损失了兵力539(9671)
2657,battle_20260621_132009,96,黄忠,吕布,定军扬威,physical_skill,977.0,349.8773181326285,119438.59974742615,288.5,302.92,270.22,215.92,181.37279999999998,15552.0,-5.0,16.0,2.7924073650000003,,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力977(8694)"
2659,battle_20260621_132009,106,吕布,黄盖,普通攻击,normal_attack,334.0,377.2233510841997,168090.72524311938,350.0,370.0,359.43,285.6,285.6,8694.0,-5.0,0.0,0.8854170852361898,,[黄盖]损失了兵力334(15666)
2660,battle_20260621_132009,114,黄盖,吕布,普通攻击,normal_attack,394.0,249.446347026814,95622.7626692589,226.0,237.3,204.6,223.34,223.34,15666.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力394(8300)
2662,battle_20260621_132009,124,吕布,黄月英,普通攻击,normal_attack,439.0,432.8680400357482,171978.47230620278,350.0,370.0,359.43,237.3,237.3,8300.0,-5.0,0.0,1.0141658875156165,,[黄月英]损失了兵力439(15561)
2665,battle_20260621_132009,138,吕布,黄盖,普通攻击,normal_attack,372.0,432.2424990970065,178472.92787715397,350.0,370.0,366.85,252.9,252.9,8068.0,-5.0,0.0,0.860628005754042,,[黄盖]损失了兵力372(14925)
2666,battle_20260621_132009,146,吕布,黄盖,普通攻击,normal_attack,407.0,472.9104761625851,179800.56303701486,350.0,370.0,366.85,220.2,220.2,8068.0,-5.0,0.0,0.860628005754042,,[黄盖]损失了兵力407(14518)
2669,battle_20260621_132009,168,黄盖,吕布,普通攻击,normal_attack,304.0,192.46621699530826,78064.29761329704,226.0,237.3,139.19,245.6,245.6,14759.0,-5.0,0.0,1.579497975,,[吕布]损失了兵力304(7036)
2670,battle_20260621_132009,177,黄忠,吕布,普通攻击,normal_attack,485.0,312.6334685054091,116467.47192990588,288.5,302.92,270.22,253.02,212.5368,15349.0,-5.0,16.0,1.551337425,,[吕布]损失了兵力485(6551)
