damage_id,report_id,report_key,event_order,round_no,source,target,skill,buff,sample_type,observed_damage,pred_raw,pred_int_uncapped,pred_final,pred_grade_low,pred_grade_high,abs_diff,rel_error,obs_over_pred,target_hp_before,target_hp_after,is_lethal,setup_force,current_force,target_command,pierce_pct,target_eff_command,ignores_command,source_hp,skill_multiplier,troop_multiplier,unit_multiplier,source_bucket,target_bucket,source_damage_pct,target_damage_taken_pct,source_country_bonus,target_country_reduction,resolved_source_country,resolved_target_country,source_grade,target_grade,grade_multiplier,trigger_multiplier,special_multiplier,zongma_negative_bonus,zongma_negative_reason,total_external_multiplier,current_trigger,source_is_npc,target_is_npc,raw_text
2429,34,battle_20260621_021255,177,2,吕布,黄忠,骁勇无前,骁勇无前,physical_skill,270,270.4630862009125,270,270,268,276,0,0.0,1.0,15713.0,15443.0,False,285.0,303.17,216.67,0.0,216.67,False,4216.0,1.0,0.7786049682575612,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.7593981462493415,,False,True,"[黄忠]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力270(15443)"
2430,34,battle_20260621_021255,180,2,吕布,黄盖,普通攻击,,normal_attack,135,135.03125587621278,135,135,134,138,0,0.0,1.0,15983.0,15848.0,False,285.0,303.17,285.6,0.0,285.6,False,4216.0,1.0,0.7786049682575612,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.448518117082157,,False,True,[黄盖]损失了兵力135(15848)
2432,34,battle_20260621_021255,195,2,吕布,黄盖,骁勇无前,骁勇无前,physical_skill,145,142.80310835213865,143,143,141,146,2,0.013793103448275862,1.013986013986014,15848.0,15703.0,False,285.0,303.17,252.9,0.0,252.9,False,3965.0,1.0,0.762992422955774,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.439524455717154,,False,True,"[黄盖]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力145(15703)"
2433,34,battle_20260621_021255,198,2,吕布,黄月英,普通攻击,,normal_attack,261,264.502581852131,265,265,262,270,4,0.01532567049808429,0.9849056603773585,16000.0,15739.0,False,285.0,303.17,237.3,0.0,237.3,False,3965.0,1.0,0.762992422955774,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.7833376159138896,,False,True,[黄月英]损失了兵力261(15739)
2435,34,battle_20260621_021255,211,2,吕布,黄月英,骁勇无前,骁勇无前,physical_skill,294,291.6461148362728,292,292,289,297,2,0.006802721088435374,1.0068493150684932,15739.0,15445.0,False,285.0,310.59,204.6,0.0,204.6,False,3819.0,1.0,0.7536042849210014,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.7736991431784199,,False,True,"[黄月英]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力294(15445)"
2436,34,battle_20260621_021255,213,2,吕布,黄月英,普通攻击,,normal_attack,298,291.6461148362728,292,292,289,297,6,0.020134228187919462,1.0205479452054795,15445.0,15147.0,False,285.0,310.59,204.6,0.0,204.6,False,3819.0,1.0,0.7536042849210014,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.7736991431784199,,False,True,[黄月英]损失了兵力298(15147)
2437,34,battle_20260621_021255,221,2,吕布,黄盖,普通攻击,,normal_attack,145,144.49806775803538,144,144,143,147,1,0.006896551724137931,1.0069444444444444,15703.0,15558.0,False,285.0,310.59,252.9,0.0,252.9,False,3819.0,1.0,0.7536042849210014,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.43411638594374014,,False,True,[黄盖]损失了兵力145(15558)
2441,34,battle_20260621_021255,258,2,黄忠,吕布,普通攻击,,normal_attack,322,342.67737092269965,343,343,343,343,21,0.06521739130434782,0.9387755102040817,2913.0,2591.0,False,302.92,270.22,352.86,16.0,296.4024,False,15443.0,1.0,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.28202525,,True,False,[吕布]损失了兵力322(2591)
2442,34,battle_20260621_021255,268,2,黄忠,吕布,定军扬威,定军扬威,physical_skill,583,616.8192676608593,617,617,617,617,34,0.058319039451114926,0.9448946515397083,2591.0,2008.0,False,302.92,270.22,352.86,16.0,296.4024,False,15443.0,1.8,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,2.30764545,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力583(2008)"
2443,34,battle_20260621_021255,273,2,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,353,376.94510801496966,377,377,377,377,24,0.0679886685552408,0.9363395225464191,2008.0,1655.0,False,302.92,270.22,352.86,16.0,296.4024,False,15443.0,1.1,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.4102277750000003,,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力353(1655)"
2450,35,battle_20260621_021329,80,1,吕布,黄盖,普通攻击,,normal_attack,279,260.51441292667187,261,261,258,266,18,0.06451612903225806,1.0689655172413792,16000.0,15721.0,False,285.0,292.42,285.6,0.0,285.6,False,9310.0,1.0,1.0,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.8971325,,False,True,[黄盖]损失了兵力279(15721)
2452,35,battle_20260621_021329,91,1,吕布,黄盖,骁勇无前,骁勇无前,physical_skill,277,260.1317548231018,260,260,258,265,17,0.061371841155234655,1.0653846153846154,15721.0,15444.0,False,285.0,292.42,285.6,0.0,285.6,False,8960.0,1.0,0.9985311442109046,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.8958147417337895,,False,True,"[黄盖]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力277(15444)"
2453,35,battle_20260621_021329,94,1,吕布,黄月英,普通攻击,,normal_attack,354,333.881345191315,334,334,331,340,20,0.05649717514124294,1.0598802395209581,16000.0,15646.0,False,285.0,292.42,237.3,0.0,237.3,False,8960.0,1.0,0.9985311442109046,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,1.0251569771712883,,False,True,[黄月英]损失了兵力354(15646)
2457,35,battle_20260621_021329,129,1,吕布,黄月英,骁勇无前,骁勇无前,physical_skill,398,369.22664739354616,369,369,366,377,29,0.0728643216080402,1.0785907859078592,15646.0,15248.0,False,285.0,307.26,204.6,0.0,204.6,False,8064.0,1.0,0.9644098628657944,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9901258518591108,,False,True,"[黄月英]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力398(15248)"
2458,35,battle_20260621_021329,132,1,吕布,黄忠,普通攻击,,normal_attack,324,312.4045090204524,312,312,309,319,12,0.037037037037037035,1.0384615384615385,16000.0,15676.0,False,285.0,307.26,249.37,0.0,249.37,False,8064.0,1.0,0.9644098628657944,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9406195592661554,,False,True,[黄忠]损失了兵力324(15676)
2459,35,battle_20260621_021329,141,1,黄忠,吕布,普通攻击,,normal_attack,621,670.0648119593525,670,670,670,670,49,0.07890499194847021,0.926865671641791,8064.0,7443.0,False,302.92,270.22,330.6,16.0,277.704,False,15676.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.5,1.0,1.0,,2.4041444625,会心,True,False,[吕布]损失了兵力621(7443)
2460,35,battle_20260621_021329,156,1,黄忠,吕布,定军扬威,定军扬威,physical_skill,1110,1189.1829810390616,1189,1189,1189,1189,79,0.07117117117117117,0.9335576114381834,7443.0,6333.0,False,302.92,270.22,338.02,16.0,283.93679999999995,False,15676.0,1.8,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.5,1.0,1.0,,4.327460032500001,会心,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1110(6333)"
2461,35,battle_20260621_021329,163,1,吕布,黄忠,骁勇无前,骁勇无前,physical_skill,307,295.1474963252223,295,295,292,301,12,0.03908794788273615,1.040677966101695,15676.0,15369.0,False,285.0,289.27,216.67,0.0,216.67,False,6333.0,1.0,0.8904942159699721,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.8685272820268709,,False,True,"[黄忠]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力307(15369)"
2462,35,battle_20260621_021329,165,1,吕布,黄盖,普通攻击,,normal_attack,234,229.48757740806332,229,229,227,234,5,0.021367521367521368,1.0218340611353711,15444.0,15210.0,False,285.0,289.27,285.6,0.0,285.6,False,6333.0,1.0,0.8904942159699721,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.798891302208681,,False,True,[黄盖]损失了兵力234(15210)
2466,35,battle_20260621_021329,195,1,黄忠,吕布,普通攻击,,normal_attack,402,434.34007753797147,434,434,434,434,32,0.07960199004975124,0.9262672811059908,5188.0,4786.0,False,302.92,270.22,345.44,16.0,290.1696,False,15746.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.6027629750000003,,True,False,[吕布]损失了兵力402(4786)
2467,35,battle_20260621_021329,205,1,黄忠,吕布,定军扬威,定军扬威,physical_skill,730,771.1354237940636,771,771,771,771,41,0.056164383561643834,0.9468223086900129,4786.0,4056.0,False,302.92,270.22,352.86,16.0,296.4024,False,15746.0,1.8,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,2.8849733550000005,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力730(4056)"
2468,35,battle_20260621_021329,213,1,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,432,471.24942565192777,471,471,471,471,39,0.09027777777777778,0.9171974522292994,4056.0,3624.0,False,302.92,270.22,352.86,16.0,296.4024,False,15746.0,1.1,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.7630392725000001,,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力432(3624)"
2476,35,battle_20260621_021329,288,2,吕布,黄盖,普通攻击,,normal_attack,88,96.18835567635907,96,96,95,98,8,0.09090909090909091,0.9166666666666666,15799.0,15711.0,False,285.0,311.53,285.6,0.0,285.6,False,1389.0,1.0,0.5397488342012231,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.31092420506253426,,False,True,[黄盖]损失了兵力88(15711)
2477,35,battle_20260621_021329,292,2,黄忠,吕布,普通攻击,,normal_attack,331,342.67737092269965,343,343,343,343,12,0.03625377643504532,0.9650145772594753,1389.0,1058.0,False,302.92,270.22,352.86,16.0,296.4024,False,15904.0,1.0,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.28202525,,True,False,[吕布]损失了兵力331(1058)
2478,35,battle_20260621_021329,299,2,黄忠,吕布,定军扬威,定军扬威,physical_skill,592,616.8192676608593,617,617,617,617,25,0.04222972972972973,0.9594813614262561,1058.0,466.0,False,302.92,270.22,352.86,16.0,296.4024,False,15904.0,1.8,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,2.30764545,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力592(466)"
2479,35,battle_20260621_021329,304,2,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,358,376.94510801496966,377,377,377,377,19,0.05307262569832402,0.9496021220159151,466.0,108.0,False,302.92,270.22,352.86,16.0,296.4024,False,15904.0,1.1,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.4102277750000003,,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力358(108)"
2482,37,battle_20260621_030544,77,1,吕布,黄盖,普通攻击,,normal_attack,269,259.8181084492818,260,260,257,265,9,0.03345724907063197,1.0346153846153847,16000.0,15731.0,False,290.0,290.0,285.6,0.0,285.6,False,9289.0,1.0,1.0,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.8971325,,False,True,[黄盖]损失了兵力269(15731)
2484,37,battle_20260621_030544,88,1,吕布,黄盖,骁勇无前,骁勇无前,physical_skill,278,265.74085694647135,266,266,263,271,12,0.04316546762589928,1.0451127819548873,15731.0,15453.0,False,290.0,297.42,285.6,0.0,285.6,False,8926.0,1.0,0.9972791585443378,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.8946915447027782,,False,True,"[黄盖]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力278(15453)"
2485,37,battle_20260621_030544,91,1,吕布,黄忠,普通攻击,,normal_attack,336,314.4729339081243,314,314,311,321,22,0.06547619047619048,1.070063694267516,16000.0,15664.0,False,290.0,297.42,249.37,0.0,249.37,False,8926.0,1.0,0.9972791585443378,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9726780269415766,,False,True,[黄忠]损失了兵力336(15664)
2486,37,battle_20260621_030544,95,1,黄忠,吕布,普通攻击,,normal_attack,499,528.4217811892536,528,528,528,528,29,0.05811623246492986,0.9450757575757576,8926.0,8427.0,False,302.92,302.92,303.33,16.0,254.79719999999998,False,15664.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.6027629750000003,,True,False,[吕布]损失了兵力499(8427)
2487,37,battle_20260621_030544,109,1,黄忠,吕布,定军扬威,定军扬威,physical_skill,862,937.0598393433168,937,937,937,937,75,0.08700696055684455,0.919957310565635,8427.0,7565.0,False,302.92,302.92,310.76,16.0,261.03839999999997,False,15664.0,1.8,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,2.8849733550000005,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力862(7565)"
2488,37,battle_20260621_030544,115,1,吕布,黄月英,普通攻击,,normal_attack,312,302.40344016068866,302,302,299,308,10,0.03205128205128205,1.033112582781457,16000.0,15688.0,False,290.0,278.49,237.3,0.0,237.3,False,7565.0,1.0,0.9442933245605339,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9694729060599405,,False,True,[黄月英]损失了兵力312(15688)
2490,37,battle_20260621_030544,130,1,吕布,黄月英,骁勇无前,骁勇无前,physical_skill,312,307.61730963965795,308,308,305,314,4,0.01282051282051282,1.0129870129870129,15688.0,15376.0,False,290.0,285.91,237.3,0.0,237.3,False,7357.0,1.0,0.9356452591211127,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9605942399555772,,False,True,"[黄月英]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力312(15376)"
2491,37,battle_20260621_030544,132,1,吕布,黄盖,普通攻击,,normal_attack,248,239.6690672390618,240,240,237,244,8,0.03225806451612903,1.0333333333333334,15453.0,15205.0,False,290.0,285.91,285.6,0.0,285.6,False,7357.0,1.0,0.9356452591211127,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.8393977704284716,,False,True,[黄盖]损失了兵力248(15205)
2492,37,battle_20260621_030544,140,1,吕布,黄忠,普通攻击,,normal_attack,288,283.62004852296036,284,284,281,289,4,0.013888888888888888,1.0140845070422535,15664.0,15376.0,False,290.0,285.91,249.37,0.0,249.37,False,7357.0,1.0,0.9356452591211127,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9125645279577984,,False,True,[黄忠]损失了兵力288(15376)
2494,37,battle_20260621_030544,157,1,黄忠,吕布,普通攻击,,normal_attack,638,686.4259712656888,686,686,686,686,48,0.07523510971786834,0.9300291545189504,7039.0,6401.0,False,302.92,270.22,318.18,16.0,267.2712,False,15376.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.5,1.0,1.0,,2.4041444625,会心,True,False,[吕布]损失了兵力638(6401)
2495,37,battle_20260621_030544,170,1,黄忠,吕布,定军扬威,定军扬威,physical_skill,750,811.868075368688,812,812,812,812,62,0.08266666666666667,0.9236453201970444,6401.0,5651.0,False,302.92,270.22,325.6,16.0,273.504,False,15376.0,1.8,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,2.8849733550000005,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力750(5651)"
2496,37,battle_20260621_030544,176,1,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,696,733.6639855914767,734,734,734,734,38,0.05459770114942529,0.9482288828337875,5651.0,4955.0,False,302.92,270.22,333.02,16.0,279.73679999999996,False,15376.0,1.1,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.5,1.0,1.0,,2.64455890875,会心,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力696(4955)"
2502,37,battle_20260621_030544,240,2,吕布,黄盖,普通攻击,,normal_attack,209,218.0522253564917,218,218,216,222,9,0.0430622009569378,0.9587155963302753,15879.0,15670.0,False,290.0,315.59,252.9,0.0,252.9,False,3251.0,1.0,0.7146042122278733,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.6410946634265225,,False,True,[黄盖]损失了兵力209(15670)
2504,37,battle_20260621_030544,248,2,吕布,黄盖,骁勇无前,骁勇无前,physical_skill,199,212.60304121034196,213,213,210,217,14,0.07035175879396985,0.9342723004694836,15670.0,15471.0,False,290.0,315.59,252.9,0.0,252.9,False,3011.0,1.0,0.6967460594955283,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.6250735342203719,,False,True,"[黄盖]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力199(15471)"
2505,37,battle_20260621_030544,251,2,吕布,黄月英,普通攻击,,normal_attack,246,252.85291066531366,253,253,250,258,7,0.028455284552845527,0.9723320158102767,15906.0,15660.0,False,290.0,315.59,237.3,0.0,237.3,False,3011.0,1.0,0.6967460594955283,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.7153247931719766,,False,True,[黄月英]损失了兵力246(15660)
2507,37,battle_20260621_030544,263,2,吕布,黄月英,骁勇无前,骁勇无前,physical_skill,239,248.3950818113661,248,248,246,253,9,0.03765690376569038,0.9637096774193549,15660.0,15421.0,False,290.0,315.59,237.3,0.0,237.3,False,2853.0,1.0,0.6844623381821335,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.7027135264297601,,False,True,"[黄月英]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力239(15421)"
2508,37,battle_20260621_030544,266,2,吕布,黄忠,普通攻击,,normal_attack,245,248.89956116354628,249,249,246,254,4,0.0163265306122449,0.9839357429718876,15905.0,15660.0,False,290.0,315.59,216.67,0.0,216.67,False,2853.0,1.0,0.6844623381821335,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.6675778501082722,,False,True,[黄忠]损失了兵力245(15660)
2509,37,battle_20260621_030544,270,2,黄忠,吕布,普通攻击,,normal_attack,333,345.86011598967696,346,346,346,346,13,0.03903903903903904,0.9624277456647399,2853.0,2520.0,False,302.92,270.22,347.86,16.0,292.2024,False,15660.0,1.0,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.28202525,,True,False,[吕布]损失了兵力333(2520)
2510,37,battle_20260621_030544,280,2,黄忠,吕布,定军扬威,定军扬威,physical_skill,596,622.5482087814185,623,623,623,623,27,0.04530201342281879,0.956661316211878,2520.0,1924.0,False,302.92,270.22,347.86,16.0,292.2024,False,15660.0,1.8,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,2.30764545,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力596(1924)"
2511,37,battle_20260621_030544,290,2,吕布,黄忠,骁勇无前,骁勇无前,physical_skill,209,218.55574080762682,219,219,216,223,10,0.04784688995215311,0.954337899543379,15660.0,15451.0,False,290.0,315.59,216.67,0.0,216.67,False,1924.0,1.0,0.601018228706407,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.5861921607861201,,False,True,"[黄忠]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力209(15451)"
2512,37,battle_20260621_030544,292,2,吕布,黄盖,普通攻击,,normal_attack,171,183.3929327685779,183,183,182,187,12,0.07017543859649122,0.9344262295081968,15471.0,15300.0,False,290.0,315.59,252.9,0.0,252.9,False,1924.0,1.0,0.601018228706407,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.5391929860649507,,False,True,[黄盖]损失了兵力171(15300)
2513,37,battle_20260621_030544,300,2,黄忠,吕布,普通攻击,,normal_attack,325,345.86011598967696,346,346,346,346,21,0.06461538461538462,0.9393063583815029,1924.0,1599.0,False,302.92,270.22,347.86,16.0,292.2024,False,15451.0,1.0,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.28202525,,True,False,[吕布]损失了兵力325(1599)
2514,37,battle_20260621_030544,309,2,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,364,380.44612758864474,380,380,380,380,16,0.04395604395604396,0.9578947368421052,1599.0,1235.0,False,302.92,270.22,347.86,16.0,292.2024,False,15451.0,1.1,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.4102277750000003,,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力364(1235)"
2517,37,battle_20260621_030544,333,3,吕布,黄忠,普通攻击,,normal_attack,132,128.7416778076995,129,129,127,131,3,0.022727272727272728,1.0232558139534884,15451.0,15319.0,False,290.0,315.59,216.67,0.0,216.67,False,387.0,1.0,0.35403368893787635,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.3453002973907346,,False,True,[黄忠]损失了兵力132(15319)
2518,37,battle_20260621_030544,337,3,吕布,黄盖,普通攻击,,normal_attack,117,117.3200696507041,117,117,116,120,0,0.0,1.0,15300.0,15183.0,False,290.0,315.59,220.2,0.0,220.2,False,387.0,1.0,0.35403368893787635,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.3176151284410594,,False,True,[黄盖]损失了兵力117(15183)
2523,38,battle_20260621_030606,91,1,吕布,黄忠,普通攻击,,normal_attack,336,322.3435389421303,322,322,319,329,14,0.041666666666666664,1.0434782608695652,16000.0,15664.0,False,290.0,304.83,249.37,0.0,249.37,False,8929.0,1.0,0.997389756261628,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9727858964067271,,False,True,[黄忠]损失了兵力336(15664)
2524,38,battle_20260621_030606,95,1,黄忠,吕布,普通攻击,,normal_attack,502,536.4720198121731,536,536,536,536,34,0.06772908366533864,0.9365671641791045,8929.0,8427.0,False,302.92,302.92,295.92,16.0,248.5728,False,15664.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,蜀,群,0,1,0.99,1.0,1.0,1.0,,1.6027629750000003,,True,False,[吕布]损失了兵力502(8427)
2525,38,battle_20260621_030606,103,1,吕布,黄忠,骁勇无前,骁勇无前,physical_skill,337,323.95506563956116,324,324,321,330,13,0.03857566765578635,1.0401234567901234,15664.0,15327.0,False,290.0,312.26,249.37,0.0,249.37,False,8427.0,1.0,0.978525302150987,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9543867953662009,,False,True,"[黄忠]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力337(15327)"
2526,38,battle_20260621_030606,106,1,吕布,黄盖,普通攻击,,normal_attack,287,273.75359680511866,274,274,271,279,13,0.04529616724738676,1.0474452554744527,16000.0,15713.0,False,290.0,312.26,285.6,0.0,285.6,False,8427.0,1.0,0.978525302150987,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.8778668506319703,,False,True,[黄盖]损失了兵力287(15713)
2528,38,battle_20260621_030606,114,1,吕布,黄盖,骁勇无前,骁勇无前,physical_skill,278,269.848799030782,270,270,267,275,8,0.02877697841726619,1.0296296296296297,15713.0,15435.0,False,290.0,312.26,285.6,0.0,285.6,False,8068.0,1.0,0.9645677013502517,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.8653450333316047,,False,True,"[黄盖]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力278(15435)"
2529,38,battle_20260621_030606,117,1,吕布,黄月英,普通攻击,,normal_attack,364,346.35325502619844,346,346,343,353,18,0.04945054945054945,1.0520231213872833,16000.0,15636.0,False,290.0,312.26,237.3,0.0,237.3,False,8068.0,1.0,0.9645677013502517,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9902878991067561,,False,True,[黄月英]损失了兵力364(15636)
2531,38,battle_20260621_030606,133,1,吕布,黄月英,骁勇无前,骁勇无前,physical_skill,400,374.44454639869167,374,374,371,382,26,0.065,1.0695187165775402,15636.0,15236.0,False,290.0,312.26,204.6,0.0,204.6,False,7877.0,1.0,0.9569716032131478,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,群,蜀,1,0,1.01,1.0,1.0,1.0,,0.9824892510128264,,False,True,"[黄月英]由于[吕布]【骁勇无前】的「骁勇无前」效果,损失了兵力400(15236)"
2532,38,battle_20260621_030606,135,1,吕布,黄盖,普通攻击,,normal_attack,271,267.7237040719231,268,268,265,273,3,0.01107011070110701,1.0111940298507462,15435.0,15164.0,False,290.0,312.26,285.6,0.0,285.6,False,7877.0,1.0,0.9569716032131478,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,群,吴,1,0,1.01,1.0,1.0,1.0,,0.8585303268196193,,False,True,[黄盖]损失了兵力271(15164)
